Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-RNA-LCMV-0d-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep1-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep2-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-RNA-LCMV-0d-KAA-14-10-31 -noadj -condenseGenes) (cmd=getDiffExpression.pl tag_counts.txt KLRGhi-LCMV-12d KLRGhi-LCMV-7d KLRGlo-LCMV-12d KLRGlo-LCMV-7d RNA-LCMV-0d RNA-LCMV-35d-rep1 RNA-LCMV-35d-rep2 Foxo1-KO-KLRGhi-LCMV-12d Foxo1-KO-KLRGhi-LCMV-7d Foxo1-KO-KLRGlo-LCMV-7d Foxo1-KO-LCMV-0d)	Annotation/Divergence	KLRGhi-LCMV-7d vs. RNA-LCMV-0d logFC	KLRGhi-LCMV-7d vs. RNA-LCMV-0d FDR	KLRGhi-LCMV-7d vs. RNA-LCMV-0d logCPM
NM_008017	Smc2|5730502P04Rik|AI255214|AW545314|CAP-E|CAPE|Fin16|SMC-2|Smc2l1|RP23-122I3.3|4 B3|4 28.31 cM|protein-coding	-3.1075464985954904	1.7669426733811702e-08	7.1688479940295196
NM_001163608	Plxdc1|2410003I07Rik|AI848450|Tem7|RP23-309H19.1|11 D|11|protein-coding	-3.10624640504415	9.968993144668608e-08	3.9884355918548398
NM_012025	Racgap1|AI227039|AI327394|Band25|GTPase|MgcRacGAP|gtl11|mKIAA1478|-|15 F1|15|protein-coding	-3.1061529676269197	1.4967264086550802e-08	8.23746581820625
NM_031997	Tmem2|-|-|19 B|19|protein-coding	-3.10398949391411	2.3963830796936996e-07	3.4431934188621898
NM_025821	Carhsp1|1200011K09Rik|Crhsp-24|D16Ertd465e|-|16 A1|16 4.26 cM|protein-coding	-3.09528079623898	3.0813267290109104e-08	5.6018803290185
NM_026012	Nradd|2610311B09Rik|BB104149|NRDD|NRH2|PLAIDD|-|9 F2|9|protein-coding	-3.09299460366934	2.52264459417877e-06	2.27002372224184
NM_027354	Poc1a|2510040D07Rik|Wdr51a|-|9 F1|9|protein-coding	-3.09089833483136	5.3907042366608394e-08	4.80348616392033
NM_010578	Itgb1|4633401G24Rik|AA409975|AA960159|CD29|ENSMUSG00000051907|Fnrb|Gm9863|gpIIa|-|8 E2|8|protein-coding	-3.0864370274718	1.77111223395654e-08	9.19290641465381
NM_029023	Scpep1|2410018F01Rik|4833411K15Rik|AI957256|Risc|RP23-176J13.1|11 C|11|protein-coding	-3.08045665975435	7.970912731114121e-08	4.49739759101897
NM_023913	Ern1|9030414B18Rik|AI225830|C85377|Ire1a|Ire1alpha|Ire1p|RP23-418O11.11-001|11 E1|11|protein-coding	-3.07786011585106	3.75648866201863e-08	5.562943106810451
NM_001080995	Ddias|4632434I11Rik|noxin|-|7|7 E2|protein-coding	-3.07775054803164	1.2375232306126302e-07	4.00998197463606
NM_033579	Pcdhgb7|-|-|18 B3|18|protein-coding	-3.0772740235947595	1.02234818846355e-07	4.16256908549433
NM_033594	Pcdhga11|-|-|18 B3|18|protein-coding	-3.07488397984461	1.0478127476650901e-07	4.16044550682544
NM_013754	Insl6|RIF1|-|19|19 C3|protein-coding	-3.07415472480246	7.7574951958218e-08	4.58740453193305
NM_013812	Cdk2ap1|Apc10|Cdkap1|DORC1|Doc1|ST19|doc-1|p12|-|5 F|5|protein-coding	-3.07164076296803	1.10776714339326e-06	2.8218958895638995
NM_001290316	Vsig10l|-|-|7 B4|7|protein-coding	-3.06929619664644	8.8529642993682e-07	2.9209125520745496
NM_001025577	Maf|2810401A20Rik|A230108G15Rik|AW047063|c-maf|-|8 E1|8 62.61 cM|protein-coding	-3.05331817892637	7.90395906618001e-07	3.0462918754029196
NM_033578	Pcdhgb6|-|-|18 B3|18|protein-coding	-3.05038127738534	1.26092608976961e-07	4.17958655856959
NM_153058	Mapre2|AI314113|C820009F03Rik|D18Abb1e|EB1|EB2|RP1|-|18 A2|18 12.08 cM|protein-coding	-3.04653631141089	3.1573758943694e-08	7.414770479057809
NM_009302	Swap70|70kDa|AV235546|-|7 F1|7 57.7 cM|protein-coding	-3.0431785402498	7.95803662786823e-08	4.85197385099249
NM_019418	Tnfsf14|HVEM-L|HVEML|LIGHT|LTg|Ly113|-|17|17 D-E1|protein-coding	-3.04294315389427	1.2538251141978e-07	4.25144728624442
NM_033591	Pcdhga8|mKIAA4054|-|18 B3|18|protein-coding	-3.03373352788343	1.4903791797618102e-07	4.16483139989402
NM_178683	Depdc1b|9830132O03|AW260467|XTP1|-|13 D2.1|13|protein-coding	-3.03155814231067	5.0752625100403495e-08	5.92376441601892
NM_028006	Tube1|2310061K05Rik|AI551343|Tube|-|10 B1|10|protein-coding	-3.0243075036615004	2.9321432314127496e-07	3.7114173634866297
NM_025563	2010012O05Rik|4930569L17Rik|AI413851|AI467257|-|19|19 D1|protein-coding	-3.01586961537655	8.54015739169387e-08	5.0811233347622595
NM_001293623	Hmgb3|Hmg2a|Hmg4|RP23-478M17.2|X|X A1|protein-coding	-2.9950394823630297	4.12272557547125e-06	2.3322097656147402
NM_033577	Pcdhgb5|-|-|18 B3|18|protein-coding	-2.99372434584201	2.1185122916561e-07	4.1692040426176105
NM_001162999	Fnip2|D630023B12Rik|mKIAA1450|-|3 E3|3|protein-coding	-2.99031962033958	5.81937709818861e-06	2.18055484044286
NM_030696	Slc16a3|Mct3|Mct4|RP23-378G22.1|11 E2|11|protein-coding	-2.9758316886809997	1.2420795649510701e-06	3.1053267052213402
NM_008876	Pld2|-|DN-183N8.6|11 B3|11 42.99 cM|protein-coding	-2.97116978532332	5.18676869641084e-07	3.63689385592872
NM_183046	Kif20b|33cex|B130024C23|C330014J10Rik|Mphosph1|magoo|-|19 C2|19|protein-coding	-2.9659022735885503	1.32867404538407e-07	5.23401634829213
NM_024223	Crip2|0610010I23Rik|AW743261|C77570|CRP2|CRP4|Crp|ESP1|Hlp|-|12 F1|12 61.57 cM|protein-coding	-2.9639246617977406	5.315491620384561e-07	3.65822245311685
NM_001291058	Cd68|Lamp4|Scard1|gp110|-|11 B3|11 42.86 cM|protein-coding	-2.96359299805025	2.52843908712632e-07	4.25569953024716
NM_008353	Il12rb1|CD212|IL-12R[b]|-|8 B3.3|8 34.21 cM|protein-coding	-2.95761826101785	1.1060510863929801e-07	5.778733724603191
NM_008655	Gadd45b|AI323528|Myd118|-|10 C1|10 39.72 cM|protein-coding	-2.94784856952036	1.0952406529826601e-07	6.08496753960575
NM_009402	Pglyrp1|PGRP|PGRP-S|Pglyrp|Tag7|Tasg7|Tnfsf3l|-|7|7 A3|protein-coding	-2.93944482612848	1.4154786467343699e-07	5.638063079044009
NM_033595	Pcdhga12|Pcdh13|pc2c|-|18 C|18|protein-coding	-2.93353599916017	3.46559035700918e-07	4.1925327459241
NM_001037134	Ccne2|-|RP23-343F17.5|4|4 A2|protein-coding	-2.9330935311442796	4.85685178802002e-07	3.9276306527846896
NM_026815	Upk1a|1110031P12Rik|AU019298|C87192|Tspan21|Upk1|-|7 B1|7 18.78 cM|protein-coding	-2.93205171268825	7.889827002723081e-06	2.20574881207799
NM_010049	Dhfr|8430436I03Rik|AA607882|AI662710|AW555094|-|13 C3|13 47.64 cM|protein-coding	-2.9260798952501297	2.0241305756630198e-07	5.17096786566352
NM_146235	Ercc6l|BC004701|D330021P09Rik|RP23-448C18.8|X D|X|protein-coding	-2.9260004033555402	3.3883788641144497e-07	4.42518604905074
NM_001001932	Eea1|A430109M19Rik|B230358H09Rik|ZFYVE2|-|10 C3|10|protein-coding	-2.9254507425211798	2.4194851853361397e-07	4.80947475608527
NM_008478	L1cam|CD171|L1|N-CAM-L1|NCAM-L1|RP23-373N8.1|X A6-B|X 37.43 cM|protein-coding	-2.92494077086663	2.14568634681133e-07	5.10267514699959
NM_001005788	Zfp69|Gm1029|Krab2|Zfp63|RP23-182D20.5|4 D2.2|4 56.66 cM|protein-coding	-2.91416831133741	3.40032741275061e-06	2.8331031327113396
NR_110357	Kctd17|2900008M13Rik|AA414907|AW742389|N28155|-|15 E1|15|protein-coding	-2.9116110078960498	4.35293054434499e-06	2.7333615000849503
NM_022032	Perp|1110017A08Rik|KCP1|KRTCAP1|PIGPC1|THW|-|10|10 A2|protein-coding	-2.9075955654356096	7.45842881023002e-06	2.32485819556252
NM_173752	Lgalsl|1110067D22Rik|A530071M23|Grpa|Hspc159|Lgalsla|RP23-455B19.1|11 A3.1|11 13.53 cM|protein-coding	-2.89578195160491	5.69029954691551e-07	4.04332418225163
NM_176830	Leprel4|1110036O03Rik|AI413214|Sc65|RP23-392I3.4|11 D|11|protein-coding	-2.89266219408622	7.278697558874719e-06	2.37725969622307
NR_045963	Gm1976|100038868|RP24-133K9.1|17 E5|17|ncRNA	-2.89018068642242	1.36109779458867e-05	2.09409408359948
NM_001025615	Ccdc50|C3orf6|RP23-290F22.1|16 B2|16 18.98 cM|protein-coding	-2.88886966322709	1.54409530260133e-07	7.26220578779636
NM_001285999	Plekhg5|BC023181|Syx|RP23-284C20.1|4 E2|4|protein-coding	-2.8874632398721003	2.8714637173850298e-06	3.0282034177216604
NM_033576	Pcdhgb4|-|-|18 B3|18|protein-coding	-2.87995220823478	5.623437219412661e-07	4.18224326102414
NM_028083	Chaf1b|2600017H24Rik|C76145|CAF-I p60|CAF-Ip60|CAF1|CAF1A|CAF1P60|MPHOSPH7|-|16 C4|16 54.96 cM|protein-coding	-2.86375478721673	3.06086488955185e-07	5.536797335826219
NM_153804	Plekhg3|BC030417|-|12 C3|12|protein-coding	-2.86360473619451	3.6448836085616797e-07	5.134728751911
NM_001099917	Smim24|2210404O07Rik|-|10 C1|10|protein-coding	-2.85460331947301	6.49209078914523e-06	2.73353593558056
NM_001048176	Cerkl|Gm1958|Rp26|RP23-335P15.2|2 C3|2|protein-coding	-2.85076355798586	4.49022867638507e-07	5.00771725683738
NM_029100	Sepn1|1110019I12Rik|AI414492|-|4 D3|4|protein-coding	-2.8228531150607004	1.24942524915725e-06	3.91793908033033
NM_177354	Vash1|AI834978|D930046M13Rik|G630009D10Rik|-|12 D2|12|protein-coding	-2.81570366854698	2.5491053687060897e-05	2.03032510222657
NM_177025	Cobll1|1810047P18Rik|Coblr1|D430044D16Rik|RP23-286N21.1|2|2 C3|protein-coding	-2.8119008308154907	5.45307623242371e-07	5.25568197195774
NM_148933	Slco4a1|OATP-E|Slc21a12|RP23-74K21.1|2 H4|2|protein-coding	-2.80994155895599	1.16429279070558e-06	4.22595510688123
NM_001033399	Gfod1|9630032O13|AI850995|-|13 A4|13|protein-coding	-2.80739200943771	5.14649531083702e-07	5.54927573903715
NM_139117	Ybx3|Csda|Dpba|MSY3|MSY4|Yb2|dbpA|oxyR|-|6 F3|6|protein-coding	-2.80329345979466	3.6976020721218795e-07	7.0230271176753405
NM_175494	Zfp367|8030486J21Rik|ZFF29a|ZFF29b|Znf367|RP23-216H9.1|13 B3|13|protein-coding	-2.79962463926342	5.72718744713635e-07	5.3485523367895
NM_010576	Itga4|CD49D|Itga4B|RP23-335P15.1|2 C3|2 47.38 cM|protein-coding	-2.7834103814231903	3.6448836085616797e-07	10.896834489409402
NM_027722	Nudt4|4933436C10Rik|DIPP2|DIPP2alpha|DIPP2beta|HDCMB47P|-|10|10|protein-coding	-2.77290623367052	5.03862754221433e-07	6.8303945597391
NM_011284	Rpa2|AA409079|AI325195|AU020965|RPA34|Rf-A2|RP23-442A20.4|4 D2.3|4|protein-coding	-2.7725167297750004	5.10781956621953e-07	6.7944079715967405
NM_172939	Sowahc|4921515A04Rik|9430099J10Rik|Ankrd57|C820004L04Rik|-|10 B4|10|protein-coding	-2.7682636673537098	1.82860538426853e-05	2.33287108010771
NM_007971	Ezh2|Enx-1|Enx1h|KMT6|mKIAA4065|-|6 B|6 22.92 cM|protein-coding	-2.7632584403239604	5.354258486410729e-07	7.14788849077798
NM_008949	Psmc3ip|C79099|GT198|HOP2|Tbpip|RP23-440M18.5|11 D|11|protein-coding	-2.7598901828502296	3.36022206851468e-05	2.0582584340682
NR_027699	Serp2|2810032E02Rik|mCG_17767|14 D3|14|protein-coding	-2.75911912265981	1.95250624032224e-05	2.49742954744251
NM_175265	Bora|6720463M24Rik|AI317232|-|14 E2.2|14|protein-coding	-2.7590014153262596	1.09417823769614e-06	4.80187990932755
NM_178624	Fbxl2|2810423A21Rik|Fbl3|-|9 F3|9|protein-coding	-2.7487259889300195	1.8113920481252898e-06	4.30165181608979
NM_053173	Kifc5b|Hset|KNSL2|Kifc5a|-|17 A3.3|17|protein-coding	-2.74791646257592	2.89263487917025e-06	3.7210410537236203
NM_172598	Wdhd1|A630092E18|AND-1|D630024B06Rik|-|14 C1|14|protein-coding	-2.7461691170888596	8.092592265003659e-07	5.88787132738554
NM_183037	Trim46|TRIFIC|-|3 F1|3|protein-coding	-2.73863133038747	6.86746409533786e-06	3.15832743654862
NM_008921	Prim1|AI324982|-|10 D3|10 76.39 cM|protein-coding	-2.73831412626043	9.16109849577005e-07	5.66007961657484
NR_045710	Gm9833|ENSMUSG00000049230|-|3 A1|3|pseudo	-2.73818146489091	7.31062416077915e-06	3.1237150443724304
NM_053269	Rad51c|R51H3|Rad51l2|RP23-209O5.3|11 C|11 52.08 cM|protein-coding	-2.7377090239832502	7.81176318676017e-06	3.08825152085773
NM_011759	Zfp41|CTfin92|Zfp-41|-|15 D3|15|protein-coding	-2.7361970934176294	2.30399211090356e-06	4.02055578609485
NM_001109747	Cenpw|2610036L11Rik|Cug2|-|10 A4|10|protein-coding	-2.7358039092894	4.00069059889554e-06	3.5653728967545897
NR_027860	Gm9199|EG668489|-|14 D3|14|pseudo	-2.72848337377904	5.4862458285251e-06	3.3688207833562602
NM_008892	Pola1|AW321876|Pola|RP23-53K18.2|X C-D|X 41.06 cM|protein-coding	-2.72784044277632	9.392603896366242e-07	6.0225977190422
NM_145409	Chtf18|6030457M03Rik|CTF18|Chl12|-|17 A3.3|17|protein-coding	-2.7276056191882403	1.2224126544246901e-06	5.1906183710698395
NM_001199305	Atxn1|2900016G23Rik|Atx1|C85907|ENSMUSG00000074917|Gm10786|Sca1|-|13 A5|13 21.98 cM|protein-coding	-2.7195376540978597	7.4694505859126e-07	7.5433470460182
NM_178389	Gale|2310002A12Rik|AI323962|RP23-161N17.8|4 D3|4|protein-coding	-2.71367429533646	3.19505119808781e-06	3.88513121965443
NM_181072	Myo1e|2310020N23Rik|9130023P14Rik|AA407778|myosin-1e|myr 3|-|9 D|9 39.41 cM|protein-coding	-2.70718245062436	3.92366747373086e-05	2.34062105509043
NM_197997	Zgrf1|4930422G04Rik|AI448607|-|3 G2|3|protein-coding	-2.6871767434389104	2.3800803291824903e-06	4.613900583030991
NM_029522	Gpsm2|6230410J09Rik|LGN|Pins|RP23-217I18.2|3 F3|3|protein-coding	-2.68229007546204	1.54184754521025e-06	5.76437633328751
NM_008320	Irf8|AI893568|ICSBP|IRF-8|Icsbp1|Myls|-|8 E1|8 70.05 cM|protein-coding	-2.68036679390403	2.17917960538223e-06	4.93787305285602
NM_023117	Cdc25b|AI604853|RP23-387C21.1|2 F1|2 63.29 cM|protein-coding	-2.66885531763354	1.1803725405053999e-06	8.06311149245928
NM_016764	Prdx4|AOE372|Prx-iv|Prx4|TRANK|RP23-395K13.3|X F3|X 72.38 cM|protein-coding	-2.66392595004148	4.5746597796483905e-06	3.9583483558669
NM_010864	Myo5a|9630007J19Rik|AI413174|AI661011|Dbv|MVa|Myo5|MyoVA|Sev-1|d|d-120J|flail|flr|RP24-189I2.1|9 D|9 42.26 cM|protein-coding	-2.6565376795255697	1.9566777927584203e-06	5.74752625695333
NM_016753	Lxn|-|-|3 E1|3 30.98 cM|protein-coding	-2.6447973124765096	4.93368839403796e-06	4.1809908534183995
NM_013730	Slamf1|4933415F16|AA177906|CD150|CDw150|ESTM51|IPO-3|Slam|-|1 H3|1 79.54 cM|protein-coding	-2.64471756677369	3.24202099947176e-06	4.70322144108522
NM_008252	Hmgb2|C80539|HMG-2|Hmg2|-|8 B2|8 29.9 cM|protein-coding	-2.63906045452089	5.96709408748113e-06	3.8802334969008196
NM_133706	Tmem97|1810014L12Rik|AI115531|AL022956|D11Bhm182e|RP23-399H5.9|11 B5|11 46.74 cM|protein-coding	-2.63214656252975	9.070434633271e-06	3.52653261457865
NM_146067	Cpped1|C530044N13Rik|-|16 A1|16|protein-coding	-2.6245885946789	6.51359674667789e-06	3.90598365537259
NM_016957	Hmgn2|HMG-17|Hmg17|RP23-256C7.5|4 D3|4 66.47 cM|protein-coding	-2.6235723632130696	6.07938637870121e-06	4.14699992729841
NM_027154	Tmbim1|2310061B02Rik|AA960455|AU024746|C78899|RECS1|Tmbib1|mKIAA4161|-|1 C3|1|protein-coding	-2.61989926559389	1.9444217490581197e-05	3.0569015213647996
NR_033508	Gm11110|ENSMUSG00000079414|-|-|ncRNA	-2.6197647252841803	8.8582636791987e-06	3.65639157081918
NM_012031	Spag1|tpis|-|15|15 C|protein-coding	-2.61267751514292	9.298010290190539e-06	3.65034993774071
NM_198710	Sypl|AI314763|AI604763|D12Ertd446e|PanI|Pphn|Sypl1|-|12 B2|12 13.87 cM|protein-coding	-2.5792292965108596	4.61577783988684e-06	5.2036904206347305
NM_011723	Xdh|XO|Xor|Xox-1|Xox1|-|17 E2|17 45.25 cM|protein-coding	-2.56794408369637	3.4491946010607498e-06	7.095503721705951
NM_001004164	Gnptab|EG432486|mKIAA1208|-|10 C1|10|protein-coding	-2.56607784385054	3.15232742520127e-06	8.0558087810946
NM_145223	Alms1|bbb|-|6 C3|6|protein-coding	-2.56206757724147	1.46956089268056e-05	3.6073342421583097
NM_001271419	Ly6a|Ly-6A.2|Ly-6A/E|Ly-6E.1|Sca-1|Sca1|TAP|-|15 D3|15 34.29 cM|protein-coding	-2.55989347346598	3.44464866736716e-06	7.49128501755592
NM_020590	Gabarapl1|3110025G09Rik|9130422N19Rik|AI196471|Apg8l|Atg8l|GECI|MNCb-0091|6 F3|6|protein-coding	-2.5558375819984103	7.37068827548381e-06	4.59401095624408
NM_177391	Fam109b|C920005C14Rik|IPIP27B|Ses2|-|15 E1|15|protein-coding	-2.54735855919967	0.000114496408740947	2.31835769657297
NM_001081396	Tbc1d31|4B3|D330013L20Rik|Gm85|Wdr67|-|15 D1|15|protein-coding	-2.54491825859906	1.038619866411e-05	4.25922186621646
NM_146126	Sord|Sdh-1|Sdh1|Sodh-1|RP23-173H17.1|2 E5|2 60.59 cM|protein-coding	-2.54292584882043	4.03563343800547e-05	2.92262592161642
NM_013692	Klf10|AI115143|EGR[a]|Egral|Gdnfif|TIEG-1|Tieg|Tieg1|mGIF|-|15 B3.1|15|protein-coding	-2.54015216047155	5.7356247291887494e-06	5.6900131622076
NM_021439	Chst11|1110020P09Rik|C4ST|C4ST-1|C4ST1|C4s|-|10 C1|10|protein-coding	-2.53566533381178	5.72331836688572e-06	5.8893624668877695
NM_010276	Gem|AV020497|RP23-54P14.1|4 A1|4 5.34 cM|protein-coding	-2.53391694944187	6.954188668900281e-06	5.27956062267991
NM_001163270	Baiap3|Bap3|Gm937|-|17 A3.3|17|protein-coding	-2.5263159939907798	4.5746597796483905e-06	8.165898834452241
NM_019755	Plp2|mIMA4|-|X A2-A3.1|X 3.45 cM|protein-coding	-2.5194034455020096	1.52789000330671e-05	4.04240080861335
NM_008348	Il10ra|AW553859|CDw210|CDw210a|Il10r|mIL-10R|-|9 A5.2|9 24.84 cM|protein-coding	-2.51130194113342	6.0142082380779e-06	6.724658239964009
NM_001081223	Rbbp8|9930104E21Rik|CtIP|RBBP-8|RIM|SAE2|-|18 A1|18|protein-coding	-2.49924008455893	8.66798894481277e-06	5.43695928044279
NM_029840	Tstd3|2610029I01Rik|-|4 A3|4|protein-coding	-2.4991911510788904	1.3599820696194802e-05	4.37986518711104
NM_010442	Hmox1|D8Wsu38e|HO-1|HO1|Hemox|Hmox|Hsp32|-|8 C1|8 35.59 cM|protein-coding	-2.49814087658104	4.7397718963072705e-05	3.02017349412518
NM_145367	Txndc5|AL022641|ERp46|PC-TRP|-|13 A3.3|13|protein-coding	-2.49752699604131	6.15081189808246e-06	7.43816289476118
NM_027238	Ttc39b|1810054D07Rik|9130422G05Rik|AI450603|AV103077|AW215585|RP23-17O21.2|4 C3|4|protein-coding	-2.49045370691651	6.87568970182054e-06	7.2422586840082
NM_028849	Cldnd2|1700071E18Rik|-|7|7 B2|protein-coding	-2.48913000268096	0.000122267669360539	2.4710472906343304
NM_001081304	Atf6|9130025P16Rik|9630036G24|AA789574|Atf6alpha|ESTM49|-|1 H3|1 76.96 cM|protein-coding	-2.48886737902979	7.60203594980292e-06	6.416799158278941
NM_001159646	Dut|5031412I06Rik|5133400F09Rik|D2Bwg0749e|Dutp|dUTPase|RP23-216B20.3|2 F1|2 61.33 cM|protein-coding	-2.467306507667	9.13885590626174e-06	6.487122924445241
NM_177353	Slc9a7|A530087D17Rik|NHE7|RP23-24L23.2|X A1.3|X|protein-coding	-2.46581498585778	1.84592544697558e-05	4.3390740530874
NM_028075	Tnfrsf13c|2010006P15Rik|BAFF-R|Baffr|Bcmd|Bcmd-1|Bcmd1|Lvis22|-|15 E1|15|protein-coding	-2.46580864278846	5.962727652303559e-05	3.02499898495394
NM_011701	Vim|-|RP23-185P20.1|2 A2|2 10.04 cM|protein-coding	-2.4592434544215496	8.075326748437931e-06	10.1327825808345
NM_178142	Lcorl|Mlr1|-|5 B3|5|protein-coding	-2.4567741118227797	2.3495575673393698e-05	4.11277566113482
NR_045264	AI847159|OTTMUSG00000015420|RP24-388N11.3|2|2|ncRNA	-2.45568285646983	4.5369463025115e-05	3.3017544468176
NM_008566	Mcm5|AA617332|AI324988|AL033333|Cdc46|Mcmd5|P1-CDC46|mCD46|mCDC46|-|8 C1|8|protein-coding	-2.44375037221547	9.490491596285901e-06	8.28808282731821
NM_207244	Cd200r4|F630107N04Rik|MCD200RLa|-|16 B4|16|protein-coding	-2.44233074112163	4.78832574868492e-05	3.36620221792355
NM_134163	Mbnl3|A530038J18Rik|AI661274|CHCR|E430034C16Rik|MBLX|MBLX39|MBXL|RP23-98P13.1|X A5|X|protein-coding	-2.4326681571684	1.22491218752137e-05	6.589180301476429
NM_018831	Dclre1a|2810043H12Rik|AU022226|Pso2|Smn1a|Snm1|mKIAA0086|-|19 D2|19|protein-coding	-2.4317399270650197	3.6158313150729795e-05	3.70478969453291
NM_009073	Rom1|M101156|Rgsc1156|Rom-1|Rosp1|Tspan23|-|19 A|19 6.03 cM|protein-coding	-2.42563814631451	1.62327165285774e-05	5.54019102818799
NM_028416	Kremen2|2900054E04Rik|Krm2|-|17 A3.3|17|protein-coding	-2.42446092672212	0.00016058239929069	2.5516891699184905
NM_027334	Mettl7a1|2210414H16Rik|3300001H21Rik|Aam-B|Mettl7a|UbiE1|-|15|15 F3|protein-coding	-2.42180867961896	4.05995625683099e-05	3.82560487823742
NM_199467	Mms22l|F730047E07Rik|Gm134|-|4 A3|4|protein-coding	-2.41603936179777	1.6562770888159302e-05	5.78363861599972
NM_029482	4930579G24Rik|-|-|3|3 F1|protein-coding	-2.4129703758279	2.09262806148151e-05	5.10689815972564
NM_153533	Tenc1|C1-ten|nep|nph|-|15 F3|15 57.29 cM|protein-coding	-2.4035708578384702	0.000323736137707281	2.19914385881698
NM_010169	F2r|AI482343|Cf2r|Par1|ThrR|-|13 D1|13 50.21 cM|protein-coding	-2.3957765303495497	1.5142458000254699e-05	7.501106478545459
NM_175645	Xylt1|8030490L12|-|7 F2|7|protein-coding	-2.38525539722268	6.11681018246854e-05	3.52419510414513
NM_026844	Cmc2|1110046L09Rik|2310061C15Rik|DC13|-|8 E1|8|protein-coding	-2.3829802098625095	2.62306037070905e-05	5.037778056565321
NM_009942	Cox5b|-|mCG_17741|1 B|1|protein-coding	-2.38228198546658	3.9610536513546706e-05	4.21741061265864
NM_025377	Ska2|1110001A07Rik|C78640|Fam33a|RP23-352L3.5|11 C|11|protein-coding	-2.37586375796975	3.2538821583846e-05	4.72616282255526
NM_177331	Gen1|5830483C08Rik|-|12 A1.1|12|protein-coding	-2.37543368128584	5.4321434406898796e-05	3.8890594636325497
NM_016866	Stk39|AW227544|AW556857|DCHT|RF005|Rnl5|SPAK|RP23-27J1.4|2|2 C3|protein-coding	-2.37525838196908	2.7517820839655396e-05	5.19312768658415
NM_023258	Pycard|9130417A21Rik|Asc|CARD5|TMS-1|TNS1|masc|-|7|7 F4|protein-coding	-2.37323910356783	1.8301130920615e-05	7.652612266657621
NM_010496	Id2|AI255428|C78922|Idb2|bHLHb26|-|12 B|12 8.57 cM|protein-coding	-2.37263156508167	1.84592544697558e-05	7.568773136335929
NM_021451	Pmaip1|Noxa|-|18 E1|18|protein-coding	-2.37096310620215	2.28014017814802e-05	6.15317680951743
NM_009113	S100a13|-|-|3 F1-F2|3 39.24 cM|protein-coding	-2.37087329482065	2.62306037070905e-05	5.49964327186291
NM_012057	Irf5|AW491843|mirf5|-|6 A3.3|6 12.36 cM|protein-coding	-2.3658991732910497	0.000295449131360081	2.4152996612591697
NM_028128	Rfc5|2610020K06Rik|2610209F07Rik|36.5kDa|36kDa|Recc5|-|5 F|5|protein-coding	-2.35872997278293	3.01078477573411e-05	5.30663075852929
NM_009502	Vcl|9430097D22|AA571387|AI462105|AW545629|-|14 A3|14 11.53 cM|protein-coding	-2.35756179664447	5.657538974821071e-05	4.0150001172273795
NM_020577	As3mt|2310045H08Rik|Cyt19|-|19|19 D1|protein-coding	-2.35537779021285	2.8005003359283802e-05	5.768577787208691
NM_146167	Gimap7|IAN7|Ian3|-|6 B2.3|6|protein-coding	-2.3325196796026604	2.88489828192632e-05	6.7254661716046105
NM_027172	Slc52a3|2310046K01Rik|RFT2|RP23-214I20.4|2|2 H1|protein-coding	-2.3303815988904	0.000273409960007493	2.5969664528057
NM_001291891	Adam19|AL024287|Mltnb|RP23-29H5.4|11 A5-B1.1|11 27.54 cM|protein-coding	-2.3289099088321	2.6808387624026398e-05	7.9714597903798605
NM_009794	Capn2|AI326419|Capa-2|Capa2|m-calpain|m-calpin|-|1 H5|1|protein-coding	-2.32675718663246	2.7542371054884198e-05	7.76071515138072
NM_025385	Prr13|1110020C13Rik|2010324E22Rik|-|15 F3|15|protein-coding	-2.3189718557896297	2.9875055741948103e-05	7.49681928909639
NM_021567	Pcbp4|1200003L19Rik|AlphaCP-4|-|9|9 F1-F2|protein-coding	-2.3148233502519	6.62294539722005e-05	4.238103369422009
NM_030259	Rilpl2|-|-|5 F|5|protein-coding	-2.31461900372276	3.71612321902295e-05	6.11976709579118
NM_013787	Skp2|FBXL1|FWD1|p45|-|15 A2|15|protein-coding	-2.3144263160012	0.000122437956146071	3.37780795649502
NM_011676	Unc119|D11Bhm52|HRG4|MRG4|Rg4|Rtg4|Unc119h|RP23-185A18.16-002|11 B5|11 46.74 cM|protein-coding	-2.3100755914552598	5.657538974821071e-05	4.69877165063063
NM_009173	Siah1b|AA960570|Sinh1b|RP23-59N7.1|X F5|X 76.11 cM|protein-coding	-2.3023690245710697	0.000177091325330553	3.06729349090735
