id	sequence_identifier	chr_name	transcription_start	transcription_end	strand	score	rpkm	gene_peak_id	gene_peak_start	gene_peak_end	gene_peak_tag_count	tss_peak_id	tss_peak_start	tss_peak_end	tss_peak_tag_count
372723	NM_175649	chr7	143608115	143627303	1	0.797617582656920354186395514804084915	0.37284898548180935701	1626	143625158	143625340	23.6				
594589	NM_175652	chr6	136803943	136804362	1	0.393735263282268961968618298762458241	0.33617780984264139911								
694226	NM_175653	chr13	23745057	23745470	1	0.21732470855543012454552195892907269	0.18651169250780602985								
674992	NM_175654	chr13	23581628	23581955	0	0.98504740929589319698699195706062042026	0.93493047535315381479								
694158	NM_175655	chr13	23551302	23551534	1	0.071890454003467285854713619636244885617	0.09468527369494996488								
694001	NM_175656	chr13	22040955	22041300	1	4.2505100083171174303037357139351438117	3.92774218580600536387								
675063	NM_175660	chr13	23751136	23751593	0	0.24975843576843559990132788364109454	0.2071292046178392354								
455166	NM_175662	chr3	96220438	96220734	1	0.35419393878638240269838676853936393391	0.35655222256037724148								
403641	NM_175666	chr3	96269769	96270166	0	0.795670017356462594475000464994102096	0.69289160712698937866								
731592	NM_175668	chr7	19214718	19222622	0	0.02061005847109566409259993955240582	0.0106052297697038202								
597630	NM_175675	chr5	30647982	30659724	0	1.87210773973534982103075956297282154	0.9216941751694619343								
819934	NM_175677	chr7	104338726	104353337	1	4.2370529898941364620005760159019	2.0376695984969985								
409023	NM_175682	chr17	24473879	24475518	0	9.59357384666329447783076062151328	6.0750302542371836								
435965	NM_175683	chr2	3424195	3461140	0	1.019401429342191478374634710659666442	0.44659562804562245838								
501370	NM_175684	chr18	37957427	37969445	1	2.65529442795215408127974592805821	1.3039861465066929								
768719	NM_175687	chr9	20868711	20874334	0	8.3996701129090492194767450858936	4.4986347344407696								
549119	NM_175696	chr6	124996806	125002949	0	0.292042051887783203089096607526912218	0.15476203190540299997								
71850	NM_175731	chr17	56958386	56979875	1	0.159737071326646083162639106375964082	0.07381265633454575514								
698293	NM_175749	chr13	46679924	46727895	1	6.25844365018642287805135370717994	2.6750210276792671								
506026	NM_175751	chr18	54888491	54988281	1	0.006353751218082113695928063457782388	0.00254240553622689842								
503095	NM_175752	chr2	73612436	73753720	1	0.002573094455932871334052221969020958	0.00099936072572395787								
501235	NM_175770	chr18	37640609	37644133	1	3.82531775271085744396049818606104	2.1723702781241112								
317476	NM_175833	chr9	103354767	103365580	1	1.171203190941391178350370912861266556	0.58183724185938016334								
172876	NM_175836	chr11	30100417	30202452	1	3.13134903209313914694018037743312	1.2505633894325877								
539127	NM_175860	chr6	48740342	48743628	0	60.3373167955305247296646539554475	34.581850372773175								
518831	NM_175930	chr12	117523656	117757014	0	0.0082461558119219619597983771777202	0.0030725373139883553								
160664	NM_175933	chr6	124397010	124412528	1	2.78921249887176742952589614841732	1.3328836033003238								
571033	NM_175935	chr11	102189681	102193357	0	2.25642175147999806483499493944056	1.2743808667239918								
182264	NM_175937	chr5	43234264	43281204	0	0.1236712463582355556884349719473016	0.0529675565173954672								
392932	NM_176073	chr15	33083304	33594380	0	0.006406685487532810096612385092535466	0.00224468480500592634								
20759	NM_176785	chr19	46003718	46005624	0	0.039262657891853138881757011368438948	0.02429444384842108961								
826354	NM_176807	chr9	14885941	14903814	1	0.145215467235816807629894264702035557	0.06837957088000185397								
478323	NM_176808	chr17	87254659	87265883	1	2.38744553340657728819667119691145	1.1812082789599045								
437817	NM_176828	chr15	76715256	76817921	1	0.446727959649010006477391504985167415	0.17831387943537479823								
172875	NM_176829	chr11	29744551	29904240	1	0.008661223847268645038762751710304656	0.00332948974500126841								
623760	NM_176830	chr11	100408747	100414818	1	0.851723176363558457610124818662452094	0.45198807560982604114								
832641	NM_176831	chr9	57412667	57440021	1	1.981751245920546678553471668833438016	0.89391897882257108638	493	57421313	57421495	45				
508645	NM_176832	chr18	67488762	67545709	1	0.012615518821991594779535968519379136	0.00530738326476170856								
732853	NM_176833	chr16	16902784	16927375	0	2.25365783771324788262114258075944	1.0273675616648264								
442979	NM_176834	chr2	25243064	25244125	0	0.207336574867322359931536515431284824	0.14126115597201386466								
767761	NM_176836	chr9	13827766	13846538	0	5.45165674092896931145573376244652	2.5541379058607996								
663198	NM_176837	chr10	26772511	26918632	0	0.39225949053927825050559020912341277	0.15191724119094363974								
253621	NM_176838	chr8	106131193	106136963	1	0.305735020963776173599402916003871414	0.16323570551350315301								
765136	NM_176839	chr16	20331309	20426361	1	0.757211715680713301702493407132392256	0.30428127211850758136								
272112	NM_176840	chr16	33211481	33243272	0	0.959209389480295649822163264641316557	0.42635535017788441163								
557061	NM_176841	chr11	29376032	29509572	0	0.01113371968887982467629833406979838	0.0043448969880058102								
541947	NM_176842	chr6	85915728	85930274	0	1.993342156780327418348088139550879921	0.95908430128080850801								
388603	NM_176843	chr19	8892985	8916755	0	12.7692076438640189833310206586284	5.8408525616477624								
580391	NM_176845	chr14	45593158	45658082	1	0.939527422135535187063774210701413848	0.39056884228416309726								
775624	NM_176846	chr9	53308136	53381021	0	0.024206167693914224189428611576121618	0.00995841317349529337								
625738	NM_176847	chr11	115315613	115319114	1	0.01108367992195645321838614700344087	0.00629973408650009755								
237012	NM_176849	chr8	8666926	8690435	1	4.7976809957824793236264443529406	2.1969706051248715								
625087	NM_176850	chr11	107033075	107131972	1	3.25151604208865233911887434332045	1.3020886227818515	618	107102698	107102880	40.7				
830739	NM_176860	chr9	41013640	41157544	1	0.706233084983394232225249003390888995	0.27386793434819817123	1421	41105348	41105530	25.7				
141162	NM_176893	chr11	70562949	70614398	0	4.7079789115720068303042288960536	1.9992717326419841								
578582	NM_176902	chr11	116434126	116438422	0	7.11189788488510168130042786746944	3.9374200094068212	1818	116434615	116434797	22.5	1818	116434615	116434797	22.5
666272	NM_176913	chr8	105985008	105995944	1	0.039841567374302576984519224833175932	0.01976815890601158898								
479105	NM_176917	chr17	94727067	94749938	1	0.832253628675819076479947982951360162	0.38216304507869132687								
207703	NM_176919	chr10	122678733	122944786	0	1.055909860604225905941001141602856199	0.38930112889011593579	823	122758468	122758650	35.3				
778811	NM_176922	chr9	62711577	62777657	0	0.006032930666693327033980814395979745	0.00250393480398185655								
668578	NM_176923	chr8	111448783	111521985	1	0.383939308815350441806618754044606272	0.15789118299914947171								
294676	NM_176928	chr16	95993866	96082481	1	1.094907802374995677899256682831897817	0.44269724889924941791								
546058	NM_176931	chr14	34223247	34230152	0	0.015891054561153532024377430349836494	0.00830587008462216749								
636697	NM_176933	chr8	34807602	34819941	0	1.526814307751257428099625532525765334	0.74766530632091908811	155	34807042	34807224	70.7	155	34807042	34807224	70.7
642157	NM_176940	chr8	72653187	72697240	0	0.002324657685400257404175211963657829	0.00100157392159274263								
654878	NM_176951	chr8	18932728	18950871	1	0.12931073316944284168715430742356645	0.0607960448934174985								
654058	NM_176953	chr8	9970049	9976246	1	1.705174140802049460145691391305682728	0.90268460798744102684								
699918	NM_176954	chr10	81459464	81482592	1	0.05573283696714420352495129866060285	0.02556326356784753175								
343817	NM_176957	chr1	125917561	126538851	1	0.001069699535607739092009750638581992	0.00036929772878989516								
399677	NM_176958	chr19	44562905	44576321	0	4.7339987664738711194333373839436	2.2974259228392408								
456064	NM_176962	chr17	22337985	22361311	1	1.060121530359903703877822362041582448	0.48583526589888629872								
422153	NM_176963	chr17	80127503	80185032	0	0.211579719741751413461058936485444421	0.08892927147535412773								
616163	NM_176965	chr11	77089980	77188886	1	0.098478719228443717801525257156820482	0.03943606659487444603								
229616	NM_176968	chr10	34305576	34414447	1	0.419736499616308970905978121047362375	0.16669050564848207975								
784778	NM_176972	chr1	74435537	74541980	1	1.3803786314623786508120219805192472	0.549261850454924168								
826449	NM_176976	chr9	15316874	15357687	1	1.634588684113866990350371557659639763	0.70935286735146521933								
786766	NM_176979	chr9	103305317	103350424	0	4.79503062754077107883734735089973	2.0613486602999603								
554014	NM_176982	chr11	16951452	16954816	0	1.31154724637984864665113900190048353	0.74937555438827279919	1982	16951196	16951378	21.4	1982	16951196	16951378	21.4
682115	NM_176987	chr13	54503814	54551341	0	0.535691238316168404426310222062713688	0.22916693048739382789								
536995	NM_176996	chr6	29735795	29761293	0	0.102286514725223110383384053088197572	0.04646110094507955049								
618866	NM_177000	chr5	139406530	139415998	0	0.034198083447388599849711039184812528	0.01724113939220960294								
827553	NM_177001	chr7	128234457	128238078	1	3.11608603533475101735267896362166	1.7633498368808138	1769	128237847	128238029	22.5	1769	128237847	128238029	22.5
593446	NM_177003	chr6	127085115	127109504	1	1.609063094989269631202286867668286188	0.73412260657980255106								
615961	NM_177005	chr5	127645596	127706481	0	0.001733122794573721717721903587817305	0.00072468773678426377								
600766	NM_177006	chr5	63694208	63780752	0	0.040643857498761311022713765727946514	0.01646754639322488733								
83437	NM_177025	chr2	65126016	65238487	1	0.108176095757409250263953209031189986	0.04283971530309461786	1892	65182836	65183018	21.4				
677001	NM_177026	chr10	94514950	94590890	0	0.059464024248772669332152987294750902	0.02437384298179466129								
828282	NM_177030	chr9	21800239	21847277	1	0.060021137976333148509808555494362004	0.02570164009963220154								
495145	NM_177038	chr18	20817220	20896111	1	2.040121628707745619001030741673067651	0.83339483434449301941								
451791	NM_177041	chr3	89401890	89411832	1	5.8738562885760711906552941667172	2.945253859652383								
744353	NM_177045	chr4	108620000	108633480	0	6.3947677301163018928191001903528	3.101823825265789								
224866	NM_177047	chr5	131519730	132453861	1	0.002636750159374455538824474523450068	0.00088328674323600196								
419351	NM_177052	chr17	49633782	49844599	0	0.000557092819785011703333565604832588	0.00020929587389049646								
471683	NM_177054	chr2	121866989	121936025	0	0.385260395664900799039290964082614061	0.15927018432765319409								
341682	NM_177055	chr1	85718303	85735949	1	4.32182480513951423343071539227904	2.0377695980396128								
716166	NM_177056	chr1	75479527	75485689	0	0.689941653543276529201651657515498928	0.36548700008295849418								
561349	NM_177059	chr11	52816814	53184773	0	0.001618410575992352342248276679023566	0.00058158002793226551								
469436	NM_177066	chr3	154850528	155032044	1	0.000926714285877554705670918497898034	0.00035246747927564741								
818410	NM_177073	chr7	100845849	100863371	1	2.61647502354795500957554750654248	1.2345872508570124								
559432	NM_177075	chr11	46232227	46484742	0	5.88580816089535859630777555590884	2.1791441373417972								
206235	NM_177076	chr5	21484084	21614190	1	0.015130826318596347298362439582748861	0.00591783870280019231								
587013	NM_177077	chr6	84618486	85069458	1	0.065621568954922417552466244421572879	0.02321261324248486197								
720643	NM_177081	chr1	135132715	135145370	0	11.98955402599966400769292655535987	5.8551627081743373								
419214	NM_177083	chr17	48316184	48326514	0	0.22112090148340570020196262726443953	0.11040444056303714769								
635194	NM_177086	chr8	23700037	24062250	0	0.0006940682953250684797336371201108	0.00024972210339960825								
573795	NM_177088	chr11	106789248	106818899	0	1.14616505100360966189819566844638312	0.51292710274769161766	389	106788780	106788962	50.3	389	106788780	106788962	50.3
655389	NM_177089	chr8	25154544	25201588	1	6.91477454419558110651498178648973	2.9609390290064827								
706761	NM_177092	chr10	120781455	120895419	1	0.005676787907818192861576648305247346	0.00224556098576502238								
740004	NM_177093	chr16	37868449	37888831	0	10.73998017166255793587996826945468	4.9895543770337788	429	37868016	37868198	48.2	429	37868016	37868198	48.2
557016	NM_177101	chr6	149141611	149151176	0	1.215914399931225087653895313983946314	0.61231163063769049269								
802227	NM_177102	chr7	25669139	25674906	1	0.202722731533848161562334089938470816	0.10824293103625703422								
766542	NM_177103	chr16	31959622	32003131	1	1.680828762653411416722563693127740236	0.72502827339791511053								
165741	NM_177111	chr14	27482403	27497165	1	2.25125606815100114318010705281815	1.0814895136162855								
506609	NM_177115	chr18	56766881	56925444	1	0.051618145262295318858191230697849301	0.01985444447422341051								
790805	NM_177117	chr9	119102684	119134901	0	0.010335164307920216884820249193305082	0.00458790678394643954								
430725	NM_177123	chr15	9663215	9748827	1	0.0206506230135000558571979174560026	0.00837494580326595981								
18271	NM_177124	chr15	80711493	80940492	0	0.865722995197670145569744309101666489	0.32306375570486608933	884	80800837	80801019	34.3				
739799	NM_177128	chr16	36828465	36872626	0	0.1487963282456094261473965990690337	0.0640938386692057595								
448474	NM_177130	chr3	85871521	85886989	1	0.008651992575249553458929247714389898	0.00413593893824278826								
107745	NM_177140	chr12	102743875	102745155	0	0.044411841478069786315134366198519504	0.02927778057031200702								
666191	NM_177150	chr8	105844671	105851967	1	3.3433726767263255732854200333722	1.7363322427218412								
393357	NM_177151	chr15	35371576	35931237	0	0.425145307724477578971375922126569276	0.14793398616222133564	559	35371498	35371680	42.8	559	35371498	35371680	42.8
681287	NM_177152	chr10	125966328	126014751	0	0.008534660677457751634065117736455332	0.00364474950783468388								
593948	NM_177155	chr6	129729115	129740391	1	0.097716570836070371955486295733035405	0.04832164748087315267								
735977	NM_177158	chr7	28766702	28797380	0	12.75532915830066006758418354777304	5.6892627687069337								
183441	NM_177167	chr11	87228591	87324366	1	0.070954694232963672114845499392922958	0.02849386513284348251								
528376	NM_177171	chr12	51875882	51971298	1	0.462702512044036797364003897566333998	0.18587228193031927726	1441	51886485	51886667	25.7				
390509	NM_177178	chr15	9140604	9197497	0	0.238795531945846454820548972697766195	0.10047067139849962849								
781013	NM_177184	chr9	67840450	67995684	0	0.567918938305046657867346173706777527	0.21883310834198319793								
123988	NM_177185	chr6	38433940	38491883	0	0.27374818587384825856296585398154396	0.11498384593433054731	269	38433756	38433938	57.8	269	38433756	38433938	57.8
760000	NM_177186	chr4	155601391	155623342	0	2.47143067438616985302610413780682	1.1395647876890478								
595637	NM_177192	chr6	148990891	149101356	1	0.0029707946032139841374231492536479	0.0011783159139323205								
832814	NM_177193	chr9	58198913	58203672	1	0.010175151731510471006920117833696625	0.00556176523636722895								
306196	NM_177195	chr4	43287256	43349547	0	0.009166646927587185372077533067737414	0.00382498591674648571								
848969	NM_177201	chrX	151520632	151633824	0	0.951862847019802148336764286403364536	0.37674772940194905798	669	151520361	151520543	39.6	669	151520361	151520543	39.6
392340	NM_177203	chr3	55137894	55172887	0	0.003292625582294173078206761344869095	0.00145001537901136441								
760376	NM_177205	chr4	156110069	156127243	0	2.22846166413499023400470153954368	1.0536935599876808								
278250	NM_177208	chr9	86467204	86555443	0	1.066648165846907927253605634589505544	0.43143263407870941347								
47771	NM_177214	chr2	127209092	127240389	0	11.26350251955698317197398744458252	5.0140989350184998								
843772	NM_177215	chrX	47912576	47965811	0	0.336860414308460397545216733233784744	0.14259937305723048162								
478792	NM_177217	chr2	155956615	155998907	0	2.9417584884539632087943942417577	1.2723291395540426								
163622	NM_177222	chr6	145174869	145202270	1	0.125854791294000194055212537317734882	0.05676036962083408494	1505	145193498	145193680	24.6				
644918	NM_177224	chr8	90828812	91054558	0	0.42624295787773919435530284838569884	0.15924680842810573561								
433695	NM_177225	chr15	53477355	53714796	1	0.00052440166840612207677811050645144	0.00019511924772760934								
826994	NM_177226	chr7	127607053	127614270	1	0.202788794772728140457001613471252387	0.10544854150690707851								
611174	NM_177229	chr11	62316424	62457287	1	3.7156351296884922333277478232012	1.443474389440113								
637170	NM_177230	chr5	92618739	92653176	1	0.003195386035621267664406921858714374	0.00140936382182563889								
332476	NM_177231	chr7	99535730	99605222	0	0.3805772694186250899951000874101153	0.157240938544002003	2137	99536104	99536286	20.4	2137	99536104	99536286	20.4
589844	NM_177233	chr6	96857425	96982107	1	0.000856462378027710438316350812205129	0.00033618994301351707								
807986	NM_177239	chr4	94942036	94978038	1	2.084378297001729665967381070699699475	0.91542168643952949317								
244446	NM_177240	chr8	47496925	47530807	1	1.617489102909649498595067454316095584	0.71453163265387584648								
613663	NM_177242	chr5	122284442	122324326	0	2.95266577241426905291083553358768	1.2841511901360319								
500658	NM_177244	chr2	69686854	69712656	1	0.74025249906456141307512211300295299	0.33584557970851019894								
757144	NM_177249	chr7	112023491	112111384	0	1.573518906817425045826167819411663765	0.63666942951108217299								
42102	NM_177253	chr2	104590512	104653597	0	0.500742635694759156885279001553226015	0.20870563869142203335								
397157	NM_177260	chr3	84666226	84704582	0	2.202605912835496462207892836238763824	0.96150615752933103518	1159	84681817	84681999	28.9				
340046	NM_177261	chr7	139907644	139936932	0	0.06522789231595549815812075885133285	0.02922574168840949373								
661143	NM_177262	chr8	83669759	83699147	1	10.7072720046622829108734543647848	4.7958550231990865								
522063	NM_177263	chr2	160770442	160872953	1	0.170084360733972857439772025057987191	0.06789894351126028501								
372664	NM_177265	chr7	142348824	142372306	1	5.46646371966814140740034251791342	2.5035104092644262	913	142353998	142354180	33.2				
250724	NM_177266	chr13	97138558	97181695	0	3.31481321139782865643046666191612	1.4310064302452734								
118413	NM_177267	chr12	80336978	80435937	1	0.58646359658078158114363770602650918	0.2348399543582320966								
439365	NM_177268	chr2	11777853	11790322	0	5.34259692783806933828684047094996	2.6132550875325476								
636916	NM_177270	chr5	92006214	92042955	1	0.07931491010991407757061861573659058	0.03476595236613307645								
33442	NM_177274	chr3	156800714	157238753	0	0.001818381262894471569481922742780479	0.00064466569324221253								
788375	NM_177275	chr9	108053157	108055750	0	3.43719139187105870975200267933685	2.0343682228237715								
420961	NM_177278	chr17	68298219	68598605	0	0.00126718958212406246231716390636752	0.00046269816355839984								
757150	NM_177282	chr7	112225962	112355127	0	0.07995523620474173012297998422701456	0.03129072448502822905								
256511	NM_177289	chr8	122629642	122683928	1	0.213410042474129124600460735309518537	0.09017783816139940589								
610735	NM_177292	chr5	113550420	113589691	0	0.310707200023059057819824383089974246	0.13532939516488676513								
852776	NM_177293	chrX	56797976	56822339	1	0.04246799382188803200560946198864084	0.01937775864791329485								
513684	NM_177294	chr2	119763961	119787483	1	2.6161928950850848818401596346089	1.197949645925281								
576610	NM_177296	chr6	29540885	29609657	1	2.5151878419825801002885511391329	1.0401605425053282								
630189	NM_177298	chr5	32736355	32785601	1	1.231362003151264483230184042209476095	0.52503250552362898465								
319969	NM_177301	chr7	28810914	28822131	0	64.91379380055489092456105646675735	32.1188240506189095								
518993	NM_177303	chr2	132868651	132879873	1	0.047677027224766970736907993343438606	0.02358906043402656178								
638256	NM_177304	chr8	46987581	47094694	0	0.024755667727295731841168937177994272	0.00984509744057859612								
342620	NM_177305	chr1	88698299	88702139	1	1.270236358112390441639161577934941463	0.71337132552686254977								
407894	NM_177310	chr15	81400175	81454888	0	0.35265292108523123239858557268963335	0.14890840145304657195								
450809	NM_177311	chr17	6040533	6079693	1	0.335684724275319042146490485522061816	0.14624777745541992127								
798820	NM_177312	chr7	13258976	13278770	1	0.363077253833481762771399070937493879	0.16918218335065235097								
296743	NM_177318	chr9	22057855	22336726	1	3.22226085669263920951639707265312	1.1835466019577184								
398746	NM_177319	chr19	42170625	42194598	0	3.10645420186325435329489916515572	1.4197356544498428								
564229	NM_177320	chr11	68432122	68496095	0	4.11664842236054498309382232165785	1.7136123783036105	1271	68431830	68432012	27.9	1271	68431830	68432012	27.9
596873	NM_177323	chr5	23787738	23820403	0	1.19087622403846036229228511104126349	0.5279375031601902987								
821060	NM_177324	chr7	110308040	110594412	1	0.010425151406499975265289504097162708	0.00382109616143211033								
565447	NM_177325	chr11	74898103	74911647	0	5.89911179069719560337136868960576	2.8599545363502618								
286982	NM_177326	chr16	32016669	32079166	1	4.50163587442059262712089692243972	1.8778434407609988								
794997	NM_177327	chr4	19608307	19709017	1	0.434038772050864251487037000719084	0.17353867998853622125								
525639	NM_177331	chr12	11240924	11265781	1	0.460146720324227849714718969164466544	0.20954059042622097526								
704108	NM_177333	chr13	74169798	74208601	1	2.3909900151293709272759565865747	1.042590665707639								
553140	NM_177337	chr14	61309853	61311926	0	0.572678581810430013850910815759569515	0.34996571965447345495								
168761	NM_177338	chr14	64822616	64949461	1	0.126286603425731613738117747840238068	0.04949900613503605212								
392408	NM_177341	chr19	22197820	22852140	0	0.014735855423705665457567322383718846	0.00506764847264535037								
401355	NM_177342	chr19	47067737	47083473	0	1.81417462545537224971627330469893726	0.8656720128388615093								
488818	NM_177343	chr2	5293461	5714795	1	0.391688040014185434490418962374528696	0.13928118701426676936								
442982	NM_177344	chr2	25255488	25256313	0	7.910075706280267121194825697874824504	5.65697511583724430598	45	25255319	25255501	109.3	45	25255319	25255501	109.3
32302	NM_177345	chr2	34407194	34624541	0	0.373313594727361339322950837786796264	0.13990281974972689882	1890	34406766	34406948	21.4	1890	34406766	34406948	21.4
776317	NM_177351	chr9	54917427	54949804	0	0.019656660629897717173436816133876307	0.00872164309925933573								
785076	NM_177352	chr9	96119437	96182936	0	0.054715037602788027368551332562700472	0.02279126726570978297								
379813	NM_177353	chrX	20120525	20240107	1	0.17014005206915054572966206879822228	0.06702461273321835108								
512722	NM_177354	chr12	86678797	86695650	0	0.200314360200540180511904286835695975	0.09490156555665968205								
456182	NM_177358	chr17	22846668	22867181	1	1.705563473493298034985791430619502346	0.79184979604323177234								
464431	NM_177359	chr17	32815478	32830182	1	0.83599880695939163565780136193353959	0.40177591954119489546								
338106	NM_177362	chr7	127244575	127254401	0	0.292434760228889405782115117821700544	0.14682335785269019592								
615980	NM_177367	chr11	76210531	76217535	1	2.23256391591375639566254643427753	1.1649694901305559								
704740	NM_177368	chr10	105187921	105574000	1	0.00308052303918050327401560943307206	0.00110285486758915379								
132550	NM_177370	chr11	5099481	5105128	0	0.9566449787708531617183966744070988	0.512090080713181677								
201725	NM_177372	chr10	62947219	62969941	0	0.603676558117173203787648722004874656	0.27738497416066535041								
517945	NM_177374	chr12	111678162	111683922	0	3.37897768104471817296028175751066	1.8044537970593783								
456692	NM_177375	chr17	24529068	24533631	1	0.236647892028847881901771545359349369	0.13003043162529314089								
36147	NM_177376	chr2	70117943	70314295	0	0.044926640664737045520289174703299216	0.01697716944119273429								
588201	NM_177381	chr14	75702350	75754507	1	2.332204321399536430222509996335244732	0.98913325704214568874								
822088	NM_177382	chr7	114550143	114562680	1	0.12993997035384797800793792412486863	0.0635209955838517021								
450803	NM_177383	chr2	37443355	37566442	0	0.440145118694822131489756970734935885	0.17296170515355700683								
493118	NM_177384	chr2	32757305	32773569	1	3.81109885045435708855602838688268	1.8122714813913727								
740366	NM_177385	chr4	84884736	85131810	0	0.029203080901820082526048594400310746	0.01083104491313569298								
438653	NM_177386	chr2	10372526	10595023	0	0.02658815093307929731438299931697056	0.0099451922162159264								
225523	NM_177387	chr10	8206590	8506479	1	0.038355714356503494919706437602496368	0.01400694165855415086	1117	8505693	8505875	30				
700963	NM_177388	chr10	83231108	83337743	1	0.018304746403750354876001620016747712	0.00728244439716888892								
806432	NM_177389	chr1	183326265	183369542	1	3.02302929211421407480110082112086	1.3046450595088523								
618467	NM_177390	chr11	80482249	80779719	1	0.004667981428241370193698456286333692	0.00170577428297627958	1538	80508638	80508820	24.6				
408701	NM_177391	chr15	82341231	82345691	0	0.927095863591266754542762343881659504	0.51086536293126680344								
564178	NM_177392	chr11	67025203	67035346	0	0.107806740771433807078417521200579226	0.05393625645888198703								
591730	NM_177393	chr14	123327650	123595964	1	0.00107119905200920753089737898912921	0.00039467048096614815								
161960	NM_177394	chr11	119491452	119510183	0	1.158872989728732002227992723468780108	0.54306189783646983291								
531476	NM_177395	chr12	81715738	81780849	1	0.023235238655915150557465564172542525	0.00965655424455269755								
721075	NM_177397	chr1	138273752	138288036	0	0.015697922554368399168820938848772255	0.00756753076496495455								
777097	NM_177409	chr1	21001369	21079162	1	0.082093270842322566087555905268206643	0.03357715996705817517								
343435	NM_177410	chr1	106540204	106714295	1	0.58109464659963183667115787146714175	0.22178001583066964877	1705	106712305	106712487	22.5				
709061	NM_177411	chr10	128677182	128696271	1	1.880144699964731096144234325573299088	0.87934645195367054941	1269	128696488	128696670	27.9	1269	128696488	128696670	27.9
592193	NM_177412	chr6	116018634	116193307	1	0.863963335028698337303171464976786974	0.32964811873610223698								
425676	NM_177420	chr19	15905115	15924961	1	3.6718635057205860061499387944192	1.7105101982514656								
858353	NM_177429	chrX	166390194	166440653	1	0.461032128727367947025836009231844154	0.19613286981046791789								
344200	NM_177445	chr1	128384093	128413768	1	0.715539740340996758413077972573417728	0.32019007749146392096								
665926	NM_177449	chr8	105312344	105326130	1	0.413027926793261483737443004443473702	0.19986236523451986599								
780062	NM_177460	chr9	65214863	65239214	0	0.682767324094919882589817453813943421	0.31155584306506805403								
406186	NM_177461	chr15	79108997	79136898	0	2.511701127492887910551362073967	1.1307573833165175								
751569	NM_177462	chr4	127077450	127124379	0	0.676000943406511163171347508028426223	0.28953295964226904369								
398774	NM_177464	chr19	42519333	42592147	0	0.53175652769479608939045994388913522	0.21878364374763091564								
587032	NM_177466	chr6	85335291	85374607	1	0.011338278318434198147410145806865499	0.00493788145545502977								
97726	NM_177470	chr18	74787186	74805992	0	2.74619921003541568691352860138988	1.2863734765882138								
608910	NM_177471	chr11	55049728	55078123	1	1.500545717133845548114896976578397146	0.67437415456970913861								
762908	NM_177472	chr16	3979152	4001710	1	2.5121556151393350722637230414451	1.1551594996327254								
733216	NM_177473	chr16	17276296	17278706	0	2.8018328433044524434126001257483	1.6754423691232119								
40983	NM_177474	chr19	27390297	27425929	1	1.487500153721119380815499195884546856	0.65393131523725854198								
670535	NM_177475	chr10	76032675	76042861	0	2.94272831090313875314971660253368	1.4715719966469432								
846243	NM_177546	chrX	93694349	93749947	0	0.115474217427455231459838164355823012	0.04868732815684264189								
710748	NM_177547	chr1	9798218	9901553	0	0.227125209254124744357998853850802118	0.09060707039540785659								
634961	NM_177561	chr5	74000027	74068386	1	0.226343537504526800706707063149274166	0.09365559211998176987								
267656	NM_177562	chr16	10580946	10713188	0	0.258502786260889702179586564167302551	0.10096354393172271091								
619733	NM_177564	chr11	84820689	84829037	1	2.6762039902350072405475884593322	1.3685157811068629								
141429	NM_177565	chr11	70764445	70772291	0	0.37777491730440595637154950112200695	0.19455428558020839223	1651	70764376	70764558	23.6	1651	70764376	70764558	23.6
607305	NM_177567	chr11	51253732	51262789	1	0.015863318629632295087694427377688	0.0080374814466821624								
512464	NM_177568	chr2	118707516	118728485	1	5.42678888784701573012132673371136	2.5138940166009216								
813411	NM_177572	chr4	119465738	119491010	1	0.047810715452918089608053572499815674	0.02173606427396791873								
750769	NM_177573	chr4	124937129	124944656	0	2.4511160313120839256589157723805	1.2683701174356565								
439095	NM_177580	chr15	79258249	79278715	1	0.04015632126533551318826016442110812	0.01864791467909189485								
194016	NM_177582	chr5	123395057	123455323	0	1.11062656919265186058159986470972124	0.4648299567809656932								
834343	NM_177583	chr9	66775459	66795425	1	0.03536226699389088141819601168643666	0.0164631073614843389								
741501	NM_177584	chr16	45224334	45252903	0	2.23123271889647711037754875858313	1.0021572884460733								
393942	NM_177585	chr3	67895313	68601394	0	0.000904586596040940260582456686968074	0.00030932741640792583								
2726	NM_177586	chr3	28781359	28797588	0	0.622739206409709062350593673612699932	0.29619455484807123743								
441521	NM_177588	chr2	21205797	21214674	0	0.581831282050539189964261462888056086	0.29546434071443853821								
840692	NM_177589	chr9	120983896	121277062	1	0.00240665487361676576620888773097449	0.00088045900329778965								
378106	NM_177592	chrX	142735873	142837427	0	0.137890299997192360257570829088914342	0.05509171582202904331								
585729	NM_177594	chr14	63523602	63543988	1	2.24666164242672099988972506889972	1.0437278427211244								
392309	NM_177597	chr15	26342357	26396825	0	0.002013525486252189752573453423037904	0.00085056645833297872								
596385	NM_177601	chr5	20882734	20886906	0	2.2585871238436346028278331610908	1.255077921451522								
517597	NM_177602	chr12	108894451	109028442	0	0.06355789577226016054166692008785481	0.0247961618372817427								
428132	NM_177603	chr19	41845971	41847945	1	16.4634379371444897000721374041538	10.1338460298641295								
719809	NM_177604	chr1	130733866	130744587	0	0.084827975576151313250211141373882939	0.04218095596007540639								
738433	NM_177607	chr4	62525326	62547944	0	0.026309186838113209681668108421806307	0.01209446451034304951								
